cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,paid
UgyG4Fxkup_gdIoHFyh4AaABAg,"Bukan arogan, tapi tidak mudah untuk percaya.",1 jam yang lalu,@k39dj_iw9,UClctYA0A84gIvLjdvqFIRRQ,0,,https://yt3.ggpht.com/ytc/AIdro_mgpo8AADbtREoY-A_vEPILrz08W1gkaPQEg0LPqkU4nMc=s88-c-k-c0x00ffffff-no-rj,False,False,1750248554.471858,
Ugwu2PpoGHVlEisyWS94AaABAg,Podcast daging nya banyak😂,9 jam yang lalu,@nosya_occ,UCXDf2rb_9GJht2bczEdBWQg,0,,https://yt3.ggpht.com/ge1qk9QJ--o3q_cT7ZkcDf5NzqfdXuP33Y3c8o8mxhREILFeHQm_nWzM0d4TdihUn2wi_qgW=s88-c-k-c0x00ffffff-no-rj,False,False,1750219754.473857,
UgxL8RzGuqd2k-48r0B4AaABAg,"om ded suaranya kurang jelas,",31 menit yang lalu,@rediwardani9882,UCO5_tY_K9ve_SOxpmPS2jGw,0,,https://yt3.ggpht.com/ytc/AIdro_lTsn_SEf4XL2vXIaaoqLUud5NQ9oq-8qVva6nli6qHfYKIw450e_k2BCXQMQ4EGZfOvw=s88-c-k-c0x00ffffff-no-rj,False,False,1750250294.476855,
UgyVEvF3J9pLfcBbaGp4AaABAg,Main di 𝐌𝐎𝐍𝐀𝟒𝐃 seru! Bonusnya bikin senyum! 🔥,17 jam yang lalu,@rumi-c6r,UCLAMloojYHe-SkIHJneZbeg,0,,https://yt3.ggpht.com/ytc/AIdro_mWFDpWzoBEwKb68YR3xUTC1PMOOK5896P_m54o0dhsAqgLfhlwbkGzTal7jiLkmk9KdQ=s88-c-k-c0x00ffffff-no-rj,False,False,1750190954.478856,
Ugxcp48i3dOmNwQXsd54AaABAg,Wah ada iron man nih 😏,15 jam yang lalu,@wonderlandstori,UCl96sYEmT3fBgloVBsQY7-A,0,,https://yt3.ggpht.com/oJd97FW21DG5OADYhaQKphsMRVVeuWXHSxx2_XAAAAPcAat9S6tqvpMW-6pK7VhgxoV-GNj6zA=s88-c-k-c0x00ffffff-no-rj,False,False,1750198154.480857,
UgzmEX-unH-bllFcFcB4AaABAg,yng kurang pinter akan aga pinter,28 menit yang lalu,@reaction_man,UCZpXX6MX5a-OFDEmBToDZDg,0,,https://yt3.ggpht.com/ykXs0u8xYkWNZeRMSPob42zZhhffugALQLSbgfFQ5zT3pm1E-q0iWpAblynoCfCHHKHJeLcm3w=s88-c-k-c0x00ffffff-no-rj,False,False,1750250474.483856,
UgxA3vSA7d-r0dJ8Ljd4AaABAg,0:17 ketawa orang kaya,15 jam yang lalu,@kensykevin,UCTTCtx3vhSbRDEVQwOplKOA,0,,https://yt3.ggpht.com/J97fVY8N_JyM01yx5dbzwDh9dMMcdjOLFsX0zfdBoK24rF2k95-v_TCJVWISdWuMfafYSIog=s88-c-k-c0x00ffffff-no-rj,False,False,1750198154.485951,
UgwvNZtIRpEvjc8SGmt4AaABAg,1:21:22 tanpa skeep ful selalu,8 jam yang lalu,@STprojek,UCdRYuOx_E0x3S5YWAYZcJnw,0,,https://yt3.ggpht.com/lAo62ngoknHRMWh9_Xz_p8TIZlZHTUSlrISCmGjnB1WrdEOzm39Ht5Po64GziEGpiB0UIGAW=s88-c-k-c0x00ffffff-no-rj,False,False,1750223354.949386,
UgzZTG1aIwYcHJjDVNp4AaABAg,1:07:22 Sudah berubah semakin bijaksana,6 jam yang lalu,@imamahmad1932,UCowp6gPFKKh_UZD9eHYcZYw,0,,https://yt3.ggpht.com/SJ1sCyF28cQLV9gF17BlEXdLFwOV609AaVoyqYbSZ5bfoPQLbAkdMWiqSpO9H2s-iFmXOT0UQg=s88-c-k-c0x00ffffff-no-rj,False,False,1750230554.954299,
UgzcQnm0ZNBCJV7uUut4AaABAg,Jadi keinget podcast sama densu 😂,10 jam yang lalu,@elulsenk6527,UCMXmI5qBsNjtKia5eSNr5Ww,0,,https://yt3.ggpht.com/ytc/AIdro_mtOCrikxBGkjHjgCITWRuq1eODn3LZhjmjObYQeUI=s88-c-k-c0x00ffffff-no-rj,False,False,1750216154.957298,
UgzGHpZYPoMGEr5nnn14AaABAg,𝐆𝐀𝐑𝐔𝐃𝐀𝐇𝐎𝐊𝐥kalah tetap dibayar🦅,7 jam yang lalu,@GavinKhan-c4b,UCpHCWHkb01pXOFpJo8LuRJA,0,,https://yt3.ggpht.com/O-jdL1m1BSm1o-geoZoPFnG3KjVKWcYQ56_2EeMRMR888lj5aqiaoVBs44lfNfMyg8PmCZdFXg=s88-c-k-c0x00ffffff-no-rj,False,False,1750226954.959302,
UgySyipQPJufMDUN6994AaABAg,Saran saya yg pertma jngan buat sekolahan dulu bos ..tpi sampean bikin kampus buat prlendidikinan yg menurut ssampean itu yg baik ...dan baru buat sekolahan ...,4 jam yang lalu,@anindira520,UC8rrJjDpgZRyFPvrAyKQCKQ,0,2,https://yt3.ggpht.com/ytc/AIdro_nK23S-OawLWDKo-qIIuEK51dsZl6Awtjllie1nmYluCiMZVMq-fSeMHKP5eDTJrgTaEA=s88-c-k-c0x00ffffff-no-rj,False,False,1750237754.961302,
UgwTq9_J9Rvr4lJt0nt4AaABAg,Btl cakap Timothy..orng yg suka bandingkn n julid...idup nya tu sedih....miskin gk bahagia....mrk merasa bahagia dg perbuatanya tu....mcm Fuji...slalu di julitin SM orng2 mcm tu....,6 jam yang lalu,@ArisApriatun-rp2ct,UCc-MDEdztZEAR67MQrsGAGA,0,,https://yt3.ggpht.com/ytc/AIdro_lImVEFshLCzwKPwsKil_wI44W3fLO5VgHisdM_-Jtm5ZMsPSMXFTRot9-tSU3zW38Ftw=s88-c-k-c0x00ffffff-no-rj,False,False,1750230554.963302,
Ugz4-pm7duyUpixjotd4AaABAg,"Pemikiran Timothy hampir mirip sama jendral dharma pongrekun dalam visinya untuk mencerdaskan kehidupan bangsa
Om ded undang sang Jendral lg dong bareng Timothy",17 jam yang lalu,@FaridlMiftah,UCW9W_AfX4Qi1M9zTUL_MlvA,0,,https://yt3.ggpht.com/ytc/AIdro_nj52r54LP66EYFqP7Inb6jhP8S_q3e1BbIP1asn4ZSRuEPMPd_TcQnDlhRVA6szGI8QQ=s88-c-k-c0x00ffffff-no-rj,False,False,1750190954.966299,
Ugx6f-mliKXD1j0Qy6B4AaABAg,"2 orang ini yg bilang sekolah gak penting ya? indo belum mencapai level di mana standar minimum sekolah udah terpenuhi. masih sub standar. Yg dimaksud 2 orang ini, sekolah bikin “miskin” itu di level standar, di mana orang cuma bisa kerja dg minimum wages. Sedangkan indo masih di bawah itu standarnya. Jadi belum mampu logikanya untuk mencerma kalimat “sekolah bikin miskin”, sehingga kebanyakan bocah2 malah “gausah sekolah aja dah, tar miskin.” Alhasil, anak2 SMA gak tau matematika dasar (tambah kali kurang bagi). miris ya",1 jam yang lalu,@doupe9768,UCrXbzHji6udxipspwnAjuEg,0,,https://yt3.ggpht.com/0tHJXOO8Oq2Oxr4dCn6uiIVHbUuVRkLfskQ_XiiFx43Yy47Jj7vaMkudS38UHAAwJVSfVeZ_=s88-c-k-c0x00ffffff-no-rj,False,False,1750248554.969302,
UgxY9DC-65PTXRICbzl4AaABAg,"om ded,gaada niatan biki program bareng timoty?",4 jam yang lalu,@Avin-h2f,UCXJLEwHQLeS5oCtIVfv8M3Q,0,,https://yt3.ggpht.com/ytc/AIdro_lO1bg78qyz0HR_ZIH8s5qeSfzYr9fVSd1DukOaqgMnQ42rwYpPYWufcdbL9Z9Zby0O7g=s88-c-k-c0x00ffffff-no-rj,False,False,1750237754.972299,
UgyiBRecO-AI_-Cpdmx4AaABAg,"36:10 36:54 // 39:12
44:27 46:25 47:20
1:02:50",4 jam yang lalu,@compilationvideos2478,UCc6o2JR30y456jrkqT-2Xcw,0,,https://yt3.ggpht.com/8SpgoDvh4cB_vc9Je4Wla96GXi8CjbjWkj7BUTBkk-KH51Rsjh4lohrcKYHqd6YO4lwlcPwFMw=s88-c-k-c0x00ffffff-no-rj,False,False,1750237754.974387,
UgxXyZarZI0tS7swqdl4AaABAg,"1:11:45 shit, mana habis beli buku rich dad poor dad wkwkwkkw",7 jam yang lalu,@muhammadnursyafaat7528,UCuGpeo0MhLQ35JMpdyrG99g,0,,https://yt3.ggpht.com/ytc/AIdro_lBRg1P8enPrCIxfaMUckc4wBSFETs5-Nt3XpH_mH8JIQ=s88-c-k-c0x00ffffff-no-rj,False,False,1750226954.977373,
UgxauNbI6oaHUkdOV4l4AaABAg,keren asli,2 jam yang lalu,@gochi_1688,UCofj7OGAh7biztxzzP7r9fg,0,,https://yt3.ggpht.com/ytc/AIdro_mtZsUPKiyWSqXLAKsPLEyS0j_do3cDXTASjZVKIyC4_l5a4cdrIrxD11YqJKbp09ltKQ=s88-c-k-c0x00ffffff-no-rj,False,False,1750244954.979388,
UgxANSBVovLJ5u2ajad4AaABAg,Wuiihh view-nya langsung jutaan,4 jam yang lalu,@pujifebriyand2838,UC2Xdkgs2504hS_5Tn9qLzFw,0,,https://yt3.ggpht.com/K4s8LU7xrX2QYrj9thB1A6hgVSyOOVfY5NF2lytZnZ05n3EOCgaQGZpVQTuY3qaMoPDhpf1Z9w=s88-c-k-c0x00ffffff-no-rj,False,False,1750237754.981302,
UgxBAB8Fm3zLvLYDUY54AaABAg,𝐌𝐎𝐍𝐀𝟒𝐃 keren! Platformnya smooth abis! 😎,17 jam yang lalu,@silvanadasilviaargen-y3s,UC1HlYnGjZ6WsaSAGw_gXy4w,0,,https://yt3.ggpht.com/ytc/AIdro_lPLRfn_9CcibqWJAVHbtEluWckjCg5W-Tbor0l1ZPwUXZC_LSbMeWYgo8hzNNHXaKWSw=s88-c-k-c0x00ffffff-no-rj,False,False,1750190954.9833,
Ugx4v0-_P3EgyaQEXv54AaABAg,Denny sumargo be like :,11 jam yang lalu,@newclipers.marapthon9,UCKmTeMh7QyPkFO_Wed-VyFg,1,,https://yt3.ggpht.com/CRgAd7G_SCmYoBfMpWQpe4FhO9G9ScjffWVZkXCNSisdoMk-TpHGeVEPf9IJEE98-AvN1u0L7w=s88-c-k-c0x00ffffff-no-rj,False,False,1750212554.985301,
Ugw8_pVvjVdBCWMNllB4AaABAg,Klo butuh guru TK di NTB aku mauuuuu,5 jam yang lalu,@EsTehDesadiRembiga,UCKq4Qgzg3oIB0Vcd0FPzehQ,0,,https://yt3.ggpht.com/ytc/AIdro_n_lui30_R4aFboFtgT_VxYjD4iTGYWon2fteKOKgKDhtSlE3mEcaX1nF_zJZGiJY87Og=s88-c-k-c0x00ffffff-no-rj,False,False,1750234154.9883,
Ugxkq9aY0jJVjY9DJ5J4AaABAg,bentuk manusia akan bererubah menjadi ubur ubur,11 jam yang lalu,@bigtime_live,UCsCLNGsrh4iPfQPdktN1UFw,0,,https://yt3.ggpht.com/n0sAFSuWLMw5dzArK3kbJ1-VkaIHx48zyepgmQfo9Jor6JqP8f3Wv5r6_qfsA_xaXqM15fD-Ke4=s88-c-k-c0x00ffffff-no-rj,False,False,1750212554.992327,
UgzYNx_jprh0dT8fTcJ4AaABAg,Gileee view nya blm 24 jal udah 2jt,12 jam yang lalu,@fernandosihure1793,UChlZOXJhGBhY_BUoSHVR5rQ,0,,https://yt3.ggpht.com/ytc/AIdro_lUxnc6ReMrB0bKWQFw_18owymSo-luSz--KIsTT7k=s88-c-k-c0x00ffffff-no-rj,False,False,1750208954.994387,
UgwzywvsGLXFdmbS_fJ4AaABAg,Sisi lain Timothy,7 jam yang lalu,@putugaming5587,UChfzLVcYA7hh5ZaF_JdZISQ,0,,https://yt3.ggpht.com/K4s0io_eZ-WHxJqm97xaAvU7psYvJPm8TBiD4-0etmisaQs6cL0IVGfq7S-R7vFHjefdhLP1a50=s88-c-k-c0x00ffffff-no-rj,False,False,1750226954.996302,
UgwLHjGZNjFaiM-Y3JB4AaABAg,"Tapi pernah berpikir ngga kalo kegiatan manusia banyak di gantikan robot, yang bakalan bunuh manusia itu robot!!! manusia ga gerak, pola pikir ga diasah, ga ngapa ngapain, semuanya digantikan sama robot!!!!",12 jam yang lalu,@Elysabethza,UCLUy8IFWdhhclYsgraOvVCA,0,,https://yt3.ggpht.com/2fYPdrN1kUlgrxHBQ7iOehA4sziPwwqY-bQrDUwly4iwJSPdDJZMd8HgITaX4mEK7mkDYhZU=s88-c-k-c0x00ffffff-no-rj,False,False,1750208954.998299,
UgySyipQPJufMDUN6994AaABAg.AJVo46Fhb4eAJVpBR0ayuL,Lu siapa ngatur2,4 jam yang lalu,@harzzdegrace,UCosWguVgjgU9dTd84JAKfeg,0,,https://yt3.ggpht.com/kTCXhEPjYadEfbzzu4pFdpvzKMtRN4alNWnpGiSWvrWqj9RyEWGApSW30AR5XitQF_t84T7rlg=s88-c-k-c0x00ffffff-no-rj,False,True,1750237755.209824,
UgySyipQPJufMDUN6994AaABAg.AJVo46Fhb4eAJW9R06mhMb,"Ini salah, justru mulai yg kecil dulu baru merambat ke proyek yg besar. Klo lu bikin program besar hasilnya bankrupt, udah dah KO",1 jam yang lalu,@DE_AR_EM,UCrR8PPAylkA3qGKzu5RA2Kw,0,,https://yt3.ggpht.com/5tp_1fZxWlQzbVUpr-XrpuhhqKVWL7JXImq0Np6cVCei8rawfO1PvVsq2zmC2Hf29g2XLTLU2w=s88-c-k-c0x00ffffff-no-rj,False,True,1750248555.215715,
Ugwu_-zhVR5q9o2QdEx4AaABAg,"Bahas perang dunia 3 dong, masyarakat Indonesia harus ngapain",18 jam yang lalu,@riosalmanan6578,UCBB958opOq06vq_ImE-VRDA,1,1,https://yt3.ggpht.com/ytc/AIdro_mfh7RihBgVaPiy4NhNteCTN-fv3Hxn_psHjX7uYtDo6Y0=s88-c-k-c0x00ffffff-no-rj,False,False,1750187355.657144,
UgxXCEAuv0ec05IUp214AaABAg,👏,7 jam yang lalu,@Vojnik-y4m,UCPo-YipyC4VtRFQBOzqzutA,0,,https://yt3.ggpht.com/ytc/AIdro_mC2odFZ1kGPBUChuHWNZ1JK_4mjJVCvc5a2ByyMf41phParpcxezeBnRCMYVoX50n2Bw=s88-c-k-c0x00ffffff-no-rj,False,False,1750226955.659142,
UgxD60HtxWV3G6135NZ4AaABAg,𝐆𝐀𝐑𝐔𝐃𝐀𝐇𝐎𝐊𝐥aman terpercaya🦅,7 jam yang lalu,@AaronPatel-u8z,UCJJpz8s9t4jE1FJ0VGPK-wA,0,,https://yt3.ggpht.com/2EvjgGUsOL2Pp_XgiHIgp-COanXjl4isfAfsu7nS-oa-KyCWf3SdrWPro4QPpgN2ACdNqpKuIBY=s88-c-k-c0x00ffffff-no-rj,False,False,1750226955.661137,
UgxzHHgr4fXIjPS3OuB4AaABAg,Indra ken jilid 2😂😂😂😂,4 jam yang lalu,@pakhajibogor1999,UCm0I443ah6CAony4MC0OhZg,0,3,https://yt3.ggpht.com/ytc/AIdro_k72kUK-NdEdKfvEjJEUjhKu5jOpxP8mcXuVAfdnchHTvhLLwVeyihENTDtYpKNM5EVmA=s88-c-k-c0x00ffffff-no-rj,False,False,1750237755.663141,
UgyNTJaZ8Pdt9B2Zk4N4AaABAg,"another side, hahahaa",7 jam yang lalu,@ronaldianditar1008,UCEN9uJm0r4VAj3zl8O12zEA,1,,https://yt3.ggpht.com/ytc/AIdro_mHm8AssO3fZq0lI9kP3SIMmMyzN4fzXTdC6dx363Y=s88-c-k-c0x00ffffff-no-rj,False,False,1750226955.668403,
UgwZKQHT8toDrdLXBsN4AaABAg,Boleh isi nya.,8 jam yang lalu,@DodiSubagja-KSML,UCQ2W16W0vEyP7Pa7vtRH-Pg,0,,https://yt3.ggpht.com/EfukJ-5w-TGd41aEiN4xibLsmG2z-PLHlyeUzR6x46Jc3_BXlUlHqpSVIWbLxshz_iCC9Rc=s88-c-k-c0x00ffffff-no-rj,False,False,1750223355.671354,
UgwUhf5SwG-LXPoO8qV4AaABAg,Daging kabeh,1 jam yang lalu,@dedesafiiabdulkarim6096,UCRemSpTNiEckdXC_FDDV_Qw,0,1,https://yt3.ggpht.com/ytc/AIdro_lOr9Ip7AUW4DcE8uiL88TIUVoGKIAx44JvSTSpuqRR1f4=s88-c-k-c0x00ffffff-no-rj,False,False,1750248555.67437,
UgxZoEeApkj710Od6IZ4AaABAg,ha💸ha💸ha💸ha💸,4 jam yang lalu,@cogo8982,UChZADtLJWPD5wgJNIaYQXJA,0,,https://yt3.ggpht.com/ytc/AIdro_n0DBPCKltpsM6-lhyN8qGJ9nqipfq_l8ylRfw98WIQVQ=s88-c-k-c0x00ffffff-no-rj,False,False,1750237755.676447,
UgxcRyGnKbe0jfNERzp4AaABAg,salfok sama  lensa telenya om,52 menit yang lalu,@Agiipollem,UCzWrqwk2A7gK9MJsA3-TKYA,0,,https://yt3.ggpht.com/TjBUFqUA5lrxvQ7YwySYB9kd-lXwuYWDJVpAtO3eb12AE56CqJ-P7ezJ5RpglYdG8H6IRfmIsQ=s88-c-k-c0x00ffffff-no-rj,False,False,1750249035.678399,
UgygPu8xBjng0rVR1cd4AaABAg,yang bikin AI nya kan manusia om 😊,14 jam yang lalu,@browjones4282,UCfBrSUxE5e3cjJMkocoj62g,0,,https://yt3.ggpht.com/ytc/AIdro_l-sTb0TDAUjJSzXF0YMIxm-GPOSJ-JBJhTfq0RFjZ6wBnYWdvZDSMmBi5u9Ay9p1Dp1Q=s88-c-k-c0x00ffffff-no-rj,False,False,1750201755.680444,
UgwyUPpe7F4aDHU9n7J4AaABAg,ini baru nyambung,9 jam yang lalu,@ahmadmuhibin3380,UCY0S5U2l4891pE3UKlKb0Pw,0,,https://yt3.ggpht.com/ytc/AIdro_mKH3EtK5Tpez7V182rylYPaW7gMNlG6O3btHLPuZRK3_E=s88-c-k-c0x00ffffff-no-rj,False,False,1750219755.682453,
UgxtEi0a-nyPwwXY60B4AaABAg,𝗪𝗘𝗧𝗢𝗡🚩𝟴𝟴🚩 unik juga namanya,18 jam yang lalu,@KonaahOscar-u5i,UC3kq5Sut8V6KL2-8-Z8GLBA,0,,https://yt3.ggpht.com/ytc/AIdro_n7417ek-18wzJI3ZENBm0JLEsWrCcksbQ7WKdHv1tzFUdXjGULqP2rM3Knc8d3lEC4qw=s88-c-k-c0x00ffffff-no-rj,False,False,1750187355.684449,
Ugw3f0Bq33bJrfFek7l4AaABAg,Malah kepikiran sama film wall e....😂,9 jam yang lalu,@kafabihi8828,UCa8q5dV0Qrlc4nSQuFXc6Xw,0,,https://yt3.ggpht.com/ytc/AIdro_mZPG5jk_t3z3HTBLVJ4a_zsy5qP4o6nNYq33YFy-A=s88-c-k-c0x00ffffff-no-rj,False,False,1750219755.686442,
UgyJu56eHl-fMMpVAhh4AaABAg,"Tu khan, 2,3 juta dalam 20 jam....",12 jam yang lalu,@beberukgaming7834,UCFI8YWnjdkL8NOjS3Q9iIKA,0,,https://yt3.ggpht.com/0udtGRv5xoP_AidM6IRC-AIDC8lhgzjMZGcJ_Av_HZRLfQr3P5H7tXZT9qY-0C8_EiOXtbE9=s88-c-k-c0x00ffffff-no-rj,False,False,1750208955.689365,
Ugxwppe21Vrahggcz6R4AaABAg,omded knp klihatan agak speechless ngadepin anak muda ini ??,6 jam yang lalu,@ojolijil,UCzYXkVBD-O3cVKG1heXychQ,0,1,https://yt3.ggpht.com/ytc/AIdro_m_c908aJwbMJt0Ygmb5Ujt9-8tXVOjZycte3quSmze0fkmpu50HB8kQEJ2qb7p3MoElQ=s88-c-k-c0x00ffffff-no-rj,False,False,1750230555.693364,
UgwACD4u5fKa4OK_rDd4AaABAg,Sosmed full kalimasada dan timothy rill cuy mau ngehancurin influencer sampah di sosmed dan konten yg tidak mendidik algoritma 360 derajat wkwk saluttttttttt,12 jam yang lalu,@highwish.4704,UCmUsCWyhjmGxIxkSej5jtqw,0,,https://yt3.ggpht.com/xUTcnF7u9RHdNw_nalWia7uZWZvL-uhoHNpD2C5WINwpGZBOEUPcDaTJSAgTFmoaq0GYSUecAw=s88-c-k-c0x00ffffff-no-rj,False,False,1750208955.695353,
Ugx2gK-FRvPwW09qSQx4AaABAg,1:05:40 😂😂😂😂,17 jam yang lalu,@nikobandrek1307,UC9UYM1NyWznRLBUgGm9CuQA,0,,https://yt3.ggpht.com/mJsC_rIWT1KLcpULoijDiBs9gPG0jfxdw5zFyZMy6dkukI2Q5XQT2YxJQpHR-u7_swAQxsm7=s88-c-k-c0x00ffffff-no-rj,False,False,1750190955.697353,
UgyMUmOTTBwI7AEUKwR4AaABAg,nyombong lagi nih bree hehehe 𝐌𝐄𝐕𝐈𝐔𝐒𝐓𝐎𝐓𝐎,12 jam yang lalu,@Hendrikmaulana-e7i,UCdE9fexKSRz0BA2MID7J6Zw,0,,https://yt3.ggpht.com/ytc/AIdro_npcUR6XsdtEyWk5O0DUPbiBwaX_JeUikuODvjwubz_UpOPbxUG2HLiUrAGCHsdKbjT0g=s88-c-k-c0x00ffffff-no-rj,False,False,1750208955.699354,
Ugz68TsrvHVrf_gAWjl4AaABAg,"Ingat kamu bukan dia, dia bukan kamu. Dia bruntung blm tentu kamu bruntung, begitupun sebaliknya. Gw ya gw😂",15 jam yang lalu,@assechannel4730,UCJ3-XFkI2-NgFDKQuT9IATA,0,,https://yt3.ggpht.com/ytc/AIdro_n4rb6O1fGki_gmVqWV1mwv4djr-okcG1UFdGxUnFgzithw=s88-c-k-c0x00ffffff-no-rj,False,False,1750198155.701353,
UgwGhj2r_nSZqBFAf5d4AaABAg,bisakah seorang Timothy Ronald jadi presiden kedepannya???,7 jam yang lalu,@nirwan3044,UC0Thr1ERo2bD_-sUQNnxDoQ,0,,https://yt3.ggpht.com/ytc/AIdro_kXHN4ZV0j0QBg63KzLwJqq01VqUn573aLH9HyBlwR5ceiu=s88-c-k-c0x00ffffff-no-rj,False,False,1750226955.703353,
Ugwu_-zhVR5q9o2QdEx4AaABAg.AJULVUt8yxTAJUPZhuiSqW,"Don't care about things can't you control, but focus to things can you control",17 jam yang lalu,@18_muhammadsyaifulhasan36,UCeHzGT7JWKQBghiSmgVSVmw,0,,https://yt3.ggpht.com/ytc/AIdro_n8pqTCTI1QeElOtP_MXIMPOXLXV6hrW9mmED9DeHYVMHM=s88-c-k-c0x00ffffff-no-rj,False,True,1750190955.906808,
UgxzHHgr4fXIjPS3OuB4AaABAg.AJVoOmooaUqAJVp8l8XMCB,Apasi miskin sok asik,4 jam yang lalu,@harzzdegrace,UCosWguVgjgU9dTd84JAKfeg,0,,https://yt3.ggpht.com/kTCXhEPjYadEfbzzu4pFdpvzKMtRN4alNWnpGiSWvrWqj9RyEWGApSW30AR5XitQF_t84T7rlg=s88-c-k-c0x00ffffff-no-rj,False,True,1750237756.164161,
UgxzHHgr4fXIjPS3OuB4AaABAg.AJVoOmooaUqAJW2dL4v7Hd,Kaya hasil nipu 😂😂😂😂😂,2 jam yang lalu,@pakhajibogor1999,UCm0I443ah6CAony4MC0OhZg,0,,https://yt3.ggpht.com/ytc/AIdro_k72kUK-NdEdKfvEjJEUjhKu5jOpxP8mcXuVAfdnchHTvhLLwVeyihENTDtYpKNM5EVmA=s88-c-k-c0x00ffffff-no-rj,False,True,1750244956.167155,
UgxzHHgr4fXIjPS3OuB4AaABAg.AJVoOmooaUqAJW9FsZXAdu,"Haters nih😂 komen lu isinya negatif semua di video yg isinya positif bgt, caper",1 jam yang lalu,@DE_AR_EM,UCrR8PPAylkA3qGKzu5RA2Kw,0,,https://yt3.ggpht.com/5tp_1fZxWlQzbVUpr-XrpuhhqKVWL7JXImq0Np6cVCei8rawfO1PvVsq2zmC2Hf29g2XLTLU2w=s88-c-k-c0x00ffffff-no-rj,False,True,1750248556.171144,
UgwUhf5SwG-LXPoO8qV4AaABAg.AJW3Vyt59E4AJW5GWVrSUu,"Betul, apalagi buat yg minus akhlak",1 jam yang lalu,@DE_AR_EM,UCrR8PPAylkA3qGKzu5RA2Kw,0,,https://yt3.ggpht.com/5tp_1fZxWlQzbVUpr-XrpuhhqKVWL7JXImq0Np6cVCei8rawfO1PvVsq2zmC2Hf29g2XLTLU2w=s88-c-k-c0x00ffffff-no-rj,False,True,1750248556.411883,
Ugxwppe21Vrahggcz6R4AaABAg.AJVcv1igfeMAJWBAiCUuLx,"Ilmu Timothy udh tinggi jadi dikit hal umum yg bisa diomongin om ded, jadi kebanyakan bahas cara pemikiran bro timothy atau hal pribadi timothy",52 menit yang lalu,@DE_AR_EM,UCrR8PPAylkA3qGKzu5RA2Kw,0,,https://yt3.ggpht.com/5tp_1fZxWlQzbVUpr-XrpuhhqKVWL7JXImq0Np6cVCei8rawfO1PvVsq2zmC2Hf29g2XLTLU2w=s88-c-k-c0x00ffffff-no-rj,False,True,1750249036.671429,
Ugz8KAivFzqozMKIilp4AaABAg,Beda banget pas podkes sama densu 😂,16 detik yang lalu,@anggiispt,UCeOHbkt53T2bRaTaUCQRqpg,0,,https://yt3.ggpht.com/ytc/AIdro_mw9hL0FeTwxxj6gAUJuuba1B8akoaWc_F2oJFWGgGp7ZI=s88-c-k-c0x00ffffff-no-rj,False,False,1750252141.268945,
Ugw_L-WQ0ckIaRbG0Rx4AaABAg,1:06:43 deep bgt,8 jam yang lalu,@ajimisaki3736,UCoBWTgv-rQckQY3FoAlFCAg,0,,https://yt3.ggpht.com/ytc/AIdro_kxxWEXJmskQoBa6ZdjFDN1JUIVmtzAXllj-fW2Rkk=s88-c-k-c0x00ffffff-no-rj,False,False,1750223357.272943,
UgxfbLwjpMmQEAbuxuR4AaABAg,👍,6 jam yang lalu,@eslyd.g6993,UCjlQslFIrYKHT1x7EPPjuhA,0,,https://yt3.ggpht.com/ytc/AIdro_lV12T7i6m_Q76AND_Iu17L0GSS_ikNpYm2KOLXZXg=s88-c-k-c0x00ffffff-no-rj,False,False,1750230557.274939,
Ugwdy9NB4prA5DvUKxd4AaABAg,bro tim mode kek gini kelihatan ganteng bgt,12 jam yang lalu,@AurelNasucha,UCG4gvXqO4cWdbed-rYomwxg,0,,https://yt3.ggpht.com/ytc/AIdro_lqybv1ymmQZzV-g7nROuYqYvRtqWJrzgIBL02smStPjjYqrzc547dVBcr4Ak5lP7MDAg=s88-c-k-c0x00ffffff-no-rj,False,False,1750208957.276977,
UgxVTEOIdymg9-zOv6t4AaABAg,👍,10 jam yang lalu,@iyanrainita6077,UCYxbibwQh3VYpCI0f3mjgkw,0,,https://yt3.ggpht.com/ytc/AIdro_mqStgSkPL56DO_nn2tagtEMFif-sIWqtOU-O-rdKfBlmw=s88-c-k-c0x00ffffff-no-rj,False,False,1750216157.281938,
UgxQql9qOgBGOs3hejd4AaABAg,Sejaman dan gue gak skip sama skl,9 jam yang lalu,@intantulle841,UC3H1F_7supJsbGkL4gdfvJg,0,,https://yt3.ggpht.com/ytc/AIdro_n7LIFV_Hl5g_b3ZYKxy0Q7m0DAykNKeE4p6ydcQAg__-U=s88-c-k-c0x00ffffff-no-rj,False,False,1750219757.284942,
UgzcT3b3xPknttqzvZV4AaABAg,11:18 cara mengatasi pembahasan berat bapak bapak,13 jam yang lalu,@menma1997,UCB0dkmt4tDz5fmYVHbgPGUg,0,,https://yt3.ggpht.com/ytc/AIdro_lPAu5LcUW1h_9K92DDPIFAt7oKeKn1gaScOAfzdeLy0FyHMrhcwYmEo-u21qNz3kJRkA=s88-c-k-c0x00ffffff-no-rj,False,False,1750205357.287937,
Ugx170Z36VGXQclVz694AaABAg,❤,16 jam yang lalu,@piki3901,UC-vA7a_6naRY3y-VCKZjTOg,0,,https://yt3.ggpht.com/ytc/AIdro_n6GaHvRV02YtcRh3eRp54ZAg4pNghLrrgiMUQ_zMFRQ6nW=s88-c-k-c0x00ffffff-no-rj,False,False,1750194557.289937,
